patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_289a,5-12,5,12,0.6065703758119648,181,-0.0378274983068627,0.035657481530675654,0.39711851933243125,-0.07229432405225816,0.42190013647886054,29112,12130,31538,14556,0.0,0.0,0.0,0.0,0.0
CH_L_289a,5-13,5,13,0.7370543606661965,176,-0.012132248038754347,0.02605494744070341,0.36105312013852237,-0.021310951320047386,0.40401389182900443,31538,12130,33964,14556,0.0,0.0,0.0,1.0,0.0
CH_L_289a,5-14,5,14,0.6177256562688951,178,-0.0016301439989812937,0.05077974743237151,0.3502452751925225,-0.00849251607194716,0.4640446452022882,33964,12130,36390,14556,1.0,1.0,0.0,1.0,1.0
CH_L_289a,5-15,5,15,0.47606915122820725,60,0.015294293689759507,0.05804346314756685,0.3561369493502975,-0.026291402435257297,0.5468718305095428,36390,12130,38816,14556,1.0,1.0,0.0,0.0,1.0
CH_L_289a,6-10,6,10,0.47405430092671413,132,-0.044382309533165645,0.03910437821859167,0.387805034138552,-0.0744258809870283,0.42349663461267095,24260,14556,26686,16982,0.0,0.0,0.0,0.0,0.0
CH_L_289a,6-11,6,11,0.4750232985874707,185,-0.047780904729669796,0.035197595419439995,0.408097911938005,-0.10066224469168468,0.4190156080242169,26686,14556,29112,16982,0.0,0.0,0.0,0.0,0.0
CH_L_289a,6-12,6,12,0.44192794722126655,193,-0.04040137481538401,0.019222917354600855,0.3952295857422324,-0.07325081797942011,0.41811384130171697,29112,14556,31538,16982,0.0,0.0,0.0,0.0,0.0
CH_L_289a,6-13,6,13,0.6815391782577046,189,-0.0249219925861392,0.018624747224914275,0.3446535327225984,-0.03739991343905531,0.4100199305879947,31538,14556,33964,16982,0.0,0.0,0.0,0.0,0.0
CH_L_289a,6-14,6,14,0.7290306268069613,187,-7.543919753638454e-05,0.028192374239973866,0.33840527102773,0.010296330550471133,0.4133783040430033,33964,14556,36390,16982,1.0,0.0,0.0,1.0,0.0
CH_L_289a,6-15,6,15,0.7122183288242941,68,0.027021939314690248,0.02965178455214714,0.3264358035769581,0.05451175578318225,0.4206950792032823,36390,14556,38816,16982,1.0,0.0,0.0,1.0,0.0
CH_L_289a,7-10,7,10,0.6057189066669623,122,-0.07028700665043143,0.01901859306338536,0.45344017480313914,-0.12027244884336018,0.3746236291371186,24260,16982,26686,19408,0.0,0.0,1.0,0.0,0.0
CH_L_289a,7-11,7,11,0.3091034247994143,184,-0.07865354505636836,0.03382174610311285,0.45732715816367947,-0.1219070779483989,0.38298854482798633,26686,16982,29112,19408,0.0,0.0,1.0,0.0,0.0
CH_L_289a,7-12,7,12,0.6597255799869052,175,-0.03544075779195073,0.020634099865317213,0.3893216063575399,-0.08625917029888995,0.4126027403700331,29112,16982,31538,19408,0.0,0.0,0.0,0.0,0.0
CH_L_289a,7-13,7,13,0.6174339127788451,182,-0.010982481136012596,0.030949194718422387,0.3440797374309466,-0.027344163666030822,0.4130495240331893,31538,16982,33964,19408,0.0,0.0,0.0,0.0,0.0
CH_L_289a,7-14,7,14,0.7223610598494771,175,0.014271537959987136,0.0231020107467901,0.32047797320326776,0.03230646110376512,0.40604748377427663,33964,16982,36390,19408,1.0,0.0,0.0,1.0,0.0
CH_L_289a,7-15,7,15,0.6935685426144201,63,0.015352914085787086,0.07184781428538779,0.3307632879042795,0.03676135445401732,0.4443874262779442,36390,16982,38816,19408,1.0,1.0,0.0,1.0,1.0
CH_L_289a,8-10,8,10,0.5794312880835706,128,-0.08672915799622162,0.02442452753121284,0.4697621905525847,-0.13097894523442463,0.3406509840920993,24260,19408,26686,21834,0.0,0.0,1.0,0.0,0.0
CH_L_289a,8-11,8,11,0.3898226969974403,194,-0.08371794077667122,0.030829887040736748,0.4685735049372243,-0.12904018157953898,0.3524972986494533,26686,19408,29112,21834,0.0,0.0,1.0,0.0,0.0
CH_L_289a,8-12,8,12,0.6765112398993047,184,-0.05626600422736263,0.02595116994610847,0.4268231004129349,-0.11236289748258046,0.39044376282487414,29112,19408,31538,21834,0.0,0.0,1.0,0.0,0.0
CH_L_289a,8-13,8,13,0.7162365561658817,195,-0.012401083084680388,0.04285092061239826,0.33285701742555823,-0.021887633245057818,0.42113534056744445,31538,19408,33964,21834,0.0,0.0,0.0,1.0,0.0
CH_L_289a,8-14,8,14,0.5750003495739203,186,0.01798698597184512,0.09508723800569971,0.3177775064671966,0.02723245348916847,0.46084591618432447,33964,19408,36390,21834,1.0,1.0,0.0,1.0,1.0
CH_L_289a,8-15,8,15,0.3950310222685881,62,-0.008268647579839947,0.10185620957738632,0.3670785527360069,-0.03333574168729052,0.5337916523381109,36390,19408,38816,21834,0.0,1.0,0.0,0.0,1.0
CH_L_289a,9-10,9,10,0.3527404879925461,119,-0.06593518964371803,0.03186876800373446,0.4430314884527499,-0.10466180274755127,0.3449060723054036,24260,21834,26686,24260,0.0,0.0,1.0,0.0,0.0
CH_L_289a,9-11,9,11,0.5731983013796935,183,-0.06755123484167125,0.030255262767010925,0.43787447851860284,-0.1173548065543554,0.35810869286862396,26686,21834,29112,24260,0.0,0.0,1.0,0.0,0.0
CH_L_289a,9-12,9,12,0.7275438796989018,181,-0.025932825139004464,0.029295345474588824,0.36452658422467515,-0.04081083295302398,0.4329130322067559,29112,21834,31538,24260,0.0,0.0,0.0,0.0,1.0
CH_L_289a,9-13,9,13,0.7534131206067068,194,-0.004214051602069,0.03276148974227911,0.3455111684361527,-0.0313765012017787,0.4230832636655842,31538,21834,33964,24260,1.0,0.0,0.0,0.0,0.0
CH_L_289a,9-14,9,14,0.5435663989109537,138,-0.012555358752222967,0.07219721663073314,0.35016820827297934,-0.04968147818825747,0.48855805144584047,33964,21834,36390,24260,0.0,1.0,0.0,0.0,1.0
CH_L_290a,10-15,10,15,0.32704855057036536,140,0.026236661683539365,0.10467346882489693,0.3790704511685458,0.014531345409400495,0.4954979862332041,35955,23970,38352,26367,0.0,0.0,0.0,0.0,0.0
CH_L_290a,10-16,10,16,0.3018857490301517,148,0.022685439278483554,0.09182489114394467,0.38236294828095885,0.007696408383829306,0.49555991853481407,38352,23970,40749,26367,0.0,0.0,1.0,0.0,0.0
CH_L_290a,5-14,5,14,0.5961731207898864,114,0.09339927673384446,0.1681891199436922,0.3390858831229519,0.06488360043124466,0.4981871176114246,33558,11985,35955,14382,1.0,1.0,0.0,1.0,0.0
CH_L_290a,5-16,5,16,0.4816926570181885,47,0.07257254680827355,0.21339830430095388,0.3215963290350841,0.058109550367202445,0.5206120359651532,38352,11985,40749,14382,1.0,1.0,0.0,1.0,0.0
CH_L_290a,5-17,5,17,0.4604567745447169,64,0.03554203162050027,0.09071428228486215,0.3399988283227425,0.025283201276632347,0.5505558607042893,40749,11985,43146,14382,0.0,0.0,0.0,0.0,1.0
CH_L_290a,5-18,5,18,0.3438476266784443,61,0.006476266437005977,0.07721923411931536,0.3752784960091721,0.010622450372738939,0.46360505330244517,43146,11985,45543,14382,0.0,0.0,0.0,0.0,0.0
CH_L_290a,6-13,6,13,0.47718878488338046,63,0.053623592083510085,0.13214038927490637,0.3685052212631784,0.07076922954606908,0.5034624513818187,31161,14382,33558,16779,0.0,0.0,0.0,1.0,0.0
CH_L_290a,6-14,6,14,0.6038685870440295,189,0.0837271918104158,0.152581620821813,0.3607474474611264,0.06306961385924906,0.5066202789770486,33558,14382,35955,16779,1.0,0.0,0.0,1.0,0.0
CH_L_290a,6-15,6,15,0.5876137843689805,184,0.09183075144736134,0.24017344135130012,0.3398802478067644,0.08004486563995364,0.48756988156984876,35955,14382,38352,16779,1.0,1.0,0.0,1.0,0.0
CH_L_290a,6-16,6,16,0.5077873013165943,176,0.057299591835950014,0.12951215728763688,0.35453941770735625,0.03738577918547464,0.5727394994847214,38352,14382,40749,16779,1.0,0.0,0.0,1.0,1.0
CH_L_290a,7-13,7,13,0.4806039221933613,59,-0.01197165036747329,0.032798139923596564,0.4200219537431696,-0.05503372317186382,0.6208940830830126,31161,16779,33558,19176,0.0,0.0,1.0,0.0,1.0
CH_L_290a,7-14,7,14,0.42714859663412913,159,-0.016158136470032832,0.06389622128326775,0.41296975124756213,-0.047212292953274976,0.6057145037571002,33558,16779,35955,19176,0.0,0.0,1.0,0.0,1.0
CH_L_290a,7-15,7,15,0.5846343650167879,190,0.05391498081273793,0.1758738065612313,0.3444797218354179,0.037037858824129334,0.5186563638720778,35955,16779,38352,19176,0.0,1.0,0.0,0.0,0.0
CH_L_290a,7-16,7,16,0.4789474340723907,181,0.05670059177959429,0.15621641029016978,0.3263543135476353,0.0339314316478437,0.532529585779826,38352,16779,40749,19176,1.0,1.0,0.0,0.0,1.0
CH_L_290a,7-18,7,18,0.33242795446497453,111,-0.06216236184228678,0.05216045369613161,0.42190526609041645,-0.06397040554798265,0.33951847899307525,43146,16779,45543,19176,0.0,0.0,1.0,0.0,0.0
CH_L_290a,8-15,8,15,0.37853804118999757,181,0.004468213111173518,0.1131733100380724,0.35472681278860957,-0.017298450191747836,0.5149170522914445,35955,19176,38352,21573,0.0,0.0,0.0,0.0,0.0
CH_L_290a,8-16,8,16,0.4426301850085635,189,0.027315245875273314,0.12362949120259605,0.3417157603565915,0.030527748685930528,0.4732894016346719,38352,19176,40749,21573,0.0,0.0,0.0,0.0,0.0
CH_L_290a,9-14,9,14,0.43236516833620664,184,0.025209348960556047,0.09437422887884876,0.3579777754222133,0.005594431839133795,0.539100850078297,33558,21573,35955,23970,0.0,0.0,0.0,0.0,1.0
CH_L_290a,9-15,9,15,0.49524494979645817,189,0.023099644436308967,0.12046110876198068,0.3914793030945363,0.012794681585231333,0.46367005371474584,35955,21573,38352,23970,0.0,0.0,1.0,0.0,0.0
CH_L_290a,9-16,9,16,0.3279783490407272,184,-0.006982990437631224,0.07964738910056866,0.4282710005056142,-0.04523197348710036,0.46322379287806037,38352,21573,40749,23970,0.0,0.0,1.0,0.0,0.0
CH_L_290a,9-17,9,17,0.38934969873289155,189,0.05051660057637584,0.17027782049068158,0.34782990060249946,0.03714408254570692,0.5008078872782669,40749,21573,43146,23970,0.0,1.0,0.0,0.0,0.0
CH_L_291a,10-4,10,4,0.32108252126426856,103,-0.05642633598034458,0.05134526596553222,0.41493749593538604,-0.10949475307796698,0.484794776308161,9768,24420,12210,26862,0.0,0.0,1.0,0.0,1.0
CH_L_291a,10-5,10,5,0.838239746750044,188,-0.014683628560560316,0.29959084283290094,0.35847289509468877,0.0917834258582474,0.3897665552062376,12210,24420,14652,26862,0.0,1.0,0.0,1.0,0.0
CH_L_291a,10-6,10,6,0.7197031251408881,171,-0.003378539789697939,0.2072454470840634,0.3865695901112289,0.11126169685276403,0.46190479930709094,14652,24420,17094,26862,1.0,0.0,0.0,1.0,1.0
CH_L_291a,10-7,10,7,0.7366697914151377,181,-0.0007652472266067378,0.27838151253449483,0.361446375407505,0.085302061071331,0.3996830826268631,17094,24420,19536,26862,1.0,1.0,0.0,1.0,0.0
CH_L_291a,10-8,10,8,0.8329828788853607,182,-0.02640314952023793,0.19492112823431906,0.3991096967400242,0.027082054806669247,0.2921317320043616,19536,24420,21978,26862,0.0,0.0,1.0,0.0,0.0
CH_L_291a,10-9,10,9,0.5121841428540223,66,-0.03246371899565263,0.165799828149237,0.40731278020687167,-0.016649870914259762,0.43185859157011786,21978,24420,24420,26862,0.0,0.0,1.0,0.0,1.0
CH_L_291a,11-4,11,4,0.3121118294298228,125,-0.028345132403812156,0.04555787657595816,0.4116252949056623,-0.07606307406759304,0.5869951438353909,9768,26862,12210,29304,0.0,0.0,1.0,0.0,1.0
CH_L_291a,11-5,11,5,0.6487088622228608,189,-0.02181621308962685,0.2335468801982702,0.366527110259428,0.0339119318148797,0.4253680214115786,12210,26862,14652,29304,0.0,0.0,0.0,0.0,1.0
CH_L_291a,11-6,11,6,0.6978368171190666,166,-0.004239164936407022,0.27337027911019984,0.3740219974438786,0.1126377689024948,0.43089069868715385,14652,26862,17094,29304,1.0,0.0,0.0,1.0,1.0
CH_L_291a,11-7,11,7,0.3454381357536641,168,-0.03860609780980405,0.18517086051278642,0.36061013382761387,0.0103593248768837,0.4304374058314735,17094,26862,19536,29304,0.0,0.0,0.0,0.0,1.0
CH_L_291a,11-8,11,8,0.7587209774457611,112,-0.027558115035570697,0.22883403451565318,0.3679946335547422,0.009715374238804319,0.3205680273863912,19536,26862,21978,29304,0.0,0.0,0.0,0.0,0.0
CH_L_291a,11-9,11,9,0.36880835891901986,46,-0.055411112107346526,0.14932840381921123,0.38130812250368196,-0.02548124822695156,0.39976917011371815,21978,26862,24420,29304,0.0,0.0,0.0,0.0,0.0
CH_L_291a,7-4,7,4,0.5022610617346474,101,-0.03939738940550215,0.12770972542758832,0.410174536769641,-0.06748881284649152,0.4846207913378411,9768,17094,12210,19536,0.0,0.0,1.0,0.0,1.0
CH_L_291a,7-5,7,5,0.9044427314347115,182,-0.01976437401395273,0.3015025765372562,0.3702829266812634,0.04221255561323289,0.28292887458123506,12210,17094,14652,19536,0.0,1.0,0.0,0.0,0.0
CH_L_291a,7-6,7,6,0.8920917173993472,185,-0.011811887116115798,0.2577713263009873,0.39437965198827746,0.058439624453339924,0.27937847461843457,14652,17094,17094,19536,0.0,0.0,0.0,1.0,0.0
CH_L_291a,7-7,7,7,0.5955632814655568,191,-0.020432114924548498,0.21772646363611173,0.39502036869278206,0.035844963716661606,0.3967473794366602,17094,17094,19536,19536,0.0,0.0,1.0,0.0,0.0
CH_L_291a,7-8,7,8,0.7248704463880944,140,-0.018106444540567795,0.22123403598121297,0.39432886818547885,0.018704881544633678,0.3325666257112383,19536,17094,21978,19536,0.0,0.0,0.0,0.0,0.0
CH_L_291a,8-4,8,4,0.8848085928051116,116,-0.011483926955333765,0.3272979562451934,0.34764722020132094,0.03586304186513723,0.24145152926798996,9768,19536,12210,21978,0.0,1.0,0.0,0.0,0.0
CH_L_291a,8-5,8,5,0.9460001704648996,189,0.0031497135549544636,0.3200514031899909,0.3753868211595209,0.12340723708771804,0.2939372126226486,12210,19536,14652,21978,1.0,1.0,0.0,1.0,0.0
CH_L_291a,8-6,8,6,0.8314497144362947,184,-0.0015684445617104117,0.27645386964324553,0.3926030359596327,0.11399544587876251,0.37941344472568184,14652,19536,17094,21978,1.0,1.0,0.0,1.0,0.0
CH_L_291a,8-7,8,7,0.32433255461453575,175,-0.048069914940263296,0.1614270867706,0.4071559399119798,-0.040438515989582376,0.371256413132292,17094,19536,19536,21978,0.0,0.0,1.0,0.0,0.0
CH_L_291a,8-8,8,8,0.7109534527315589,192,0.0008021687206887632,0.2716601493162205,0.36583102401239004,0.04452276217117587,0.34013065492933575,19536,19536,21978,21978,1.0,0.0,0.0,0.0,0.0
CH_L_291a,8-9,8,9,0.876050717135811,63,-0.01768863653760752,0.21807086185118563,0.3866995737454598,0.033718784070016106,0.09960297781508022,21978,19536,24420,21978,0.0,0.0,0.0,0.0,0.0
CH_L_291a,9-4,9,4,0.6351337577689675,123,-0.028132332117602955,0.20098970118674697,0.3835570310502178,-0.016085949028192405,0.3721838654686121,9768,21978,12210,24420,0.0,0.0,0.0,0.0,0.0
CH_L_291a,9-5,9,5,0.8811699560171904,182,-0.013962391867040914,0.2787708949582636,0.3735741631224404,0.08257167697230698,0.3031279629289099,12210,21978,14652,24420,0.0,1.0,0.0,1.0,0.0
CH_L_291a,9-6,9,6,0.673966970787889,177,-0.03138268000120558,0.16884461510414783,0.4170469247654492,0.026115311534888073,0.4032221137075921,14652,21978,17094,24420,0.0,0.0,1.0,0.0,0.0
CH_L_291a,9-7,9,7,0.8581199175821899,193,-0.0027253170962082424,0.30302806251615555,0.3272984543612823,0.05819318821754167,0.26852524352025015,17094,21978,19536,24420,1.0,1.0,0.0,0.0,0.0
CH_L_291a,9-8,9,8,0.8403557820835797,187,-0.0008054599331820862,0.2655160840400409,0.3637523249164252,0.05710608013907344,0.3055315067105229,19536,21978,21978,24420,1.0,0.0,0.0,0.0,0.0
CH_L_291a,9-9,9,9,0.7458538512539095,73,-0.009094595566118765,0.2694332396578043,0.36364791973674987,0.05383110431155379,0.378409999985706,21978,21978,24420,24420,0.0,0.0,0.0,0.0,0.0
CH_L_292a,2-12,2,12,0.4423515353866745,78,-0.10660730336824127,0.02845988712908203,0.5266358430089575,-0.1474067860628538,0.22758924203595177,30696,5116,33254,7674,0.0,0.0,1.0,0.0,0.0
CH_L_292a,2-13,2,13,0.36150591219190414,94,-0.10346772747267491,0.0329866728524355,0.5204609822811256,-0.14003704502627626,0.23844109222306545,33254,5116,35812,7674,0.0,0.0,1.0,0.0,0.0
CH_L_292a,2-14,2,14,0.39862321284323193,55,-0.0885957900245649,0.028551832298999994,0.4975010841562615,-0.12903867300326258,0.3182201182805823,35812,5116,38370,7674,0.0,0.0,0.0,0.0,0.0
CH_L_292a,2-15,2,15,0.6420864725664467,65,-0.0686146167562059,0.03191915616201301,0.44799806112185436,-0.08987552913053445,0.3373015268992143,38370,5116,40928,7674,0.0,0.0,0.0,0.0,0.0
CH_L_292a,2-16,2,16,0.670390091288219,82,-0.04209246526728663,0.041465931259519875,0.4069230318199343,-0.011408890935142529,0.38066531854981317,40928,5116,43486,7674,1.0,0.0,0.0,1.0,0.0
CH_L_292a,3-12,3,12,0.360530238338145,64,-0.11233516935503703,0.029199260806410693,0.5342104856900338,-0.14470473293422068,0.20060419153183634,30696,7674,33254,10232,0.0,0.0,1.0,0.0,0.0
CH_L_292a,3-13,3,13,0.3616156168074613,143,-0.09873688385670736,0.03461095357672199,0.5074867035753576,-0.14049712190679817,0.2810427734744069,33254,7674,35812,10232,0.0,0.0,1.0,0.0,0.0
CH_L_292a,3-14,3,14,0.47427858070149886,153,-0.07300061761062893,0.027304300593076904,0.4671889203049101,-0.09046277932940339,0.3533182847249833,35812,7674,38370,10232,0.0,0.0,0.0,0.0,0.0
CH_L_292a,3-15,3,15,0.6300319063793988,165,-0.04736306018098433,0.04369838140400668,0.4276206025730073,-0.06352687008263619,0.3739280074048109,38370,7674,40928,10232,1.0,0.0,0.0,0.0,0.0
CH_L_292a,3-16,3,16,0.5982536597785797,141,-0.04565635366723855,0.05026240373379595,0.41979453797042576,-0.04201768166265669,0.4079915775253848,40928,7674,43486,10232,1.0,1.0,0.0,1.0,1.0
CH_L_292a,4-13,4,13,0.45252261109118,93,-0.08767169110674829,0.03364904031002741,0.4976449388394816,-0.1342934444072168,0.33536873721987137,33254,10232,35812,12790,0.0,0.0,0.0,0.0,0.0
CH_L_292a,4-14,4,14,0.5668419427665865,155,-0.06634698193507844,0.033503904129909105,0.46762404349359166,-0.09782096869743483,0.38538343546710796,35812,10232,38370,12790,0.0,0.0,0.0,0.0,0.0
CH_L_292a,4-15,4,15,0.4869798163081137,170,-0.03727802843326357,0.05035068176672849,0.40570526954196123,-0.06062480227377115,0.43428280788259405,38370,10232,40928,12790,1.0,1.0,0.0,0.0,1.0
CH_L_292a,4-16,4,16,0.4811093809738616,147,-0.043503156022175395,0.06935243276011867,0.40311962222273356,-0.05279545465298822,0.37647746344196076,40928,10232,43486,12790,1.0,1.0,0.0,1.0,0.0
CH_L_292a,5-13,5,13,0.31313527725060664,118,-0.09213787576490806,0.022026180783533585,0.5047832165229795,-0.1277377680780437,0.4365483927457551,33254,12790,35812,15348,0.0,0.0,1.0,0.0,1.0
CH_L_292a,5-14,5,14,0.41037784494396023,143,-0.08467437215184674,0.0294692783536217,0.4807577142990238,-0.12304277794802888,0.44275249722922333,35812,12790,38370,15348,0.0,0.0,0.0,0.0,1.0
CH_L_292a,5-15,5,15,0.5030665043297886,181,-0.048930046721220956,0.05253264463509573,0.4257368989964736,-0.06372124277773077,0.3948372093539558,38370,12790,40928,15348,1.0,1.0,0.0,0.0,1.0
CH_L_292a,5-16,5,16,0.5817441149526732,132,-0.06129054672197103,0.03872582933401217,0.4234904060638455,-0.052717184483888416,0.35959128637860027,40928,12790,43486,15348,0.0,0.0,0.0,1.0,0.0
CH_L_292a,6-12,6,12,0.6384211207687224,181,-0.09045603107467087,0.0316171471392173,0.49987958337082455,-0.12800848796606978,0.2722980087771887,30696,15348,33254,17906,0.0,0.0,0.0,0.0,0.0
CH_L_292a,6-13,6,13,0.5736045299442426,137,-0.08134613886911053,0.02735273873731035,0.48840596505249406,-0.10748690047310142,0.3929946149420069,33254,15348,35812,17906,0.0,0.0,0.0,0.0,1.0
CH_L_292a,6-14,6,14,0.6239665414085072,178,-0.06511604418173442,0.04617754912729269,0.44732544016833453,-0.08848536022585714,0.3953134253477001,35812,15348,38370,17906,0.0,1.0,0.0,0.0,1.0
CH_L_292a,6-15,6,15,0.5609397073680467,153,-0.05218625663826215,0.0647909553582031,0.41954085878370273,-0.05902287833675189,0.3721254852445693,38370,15348,40928,17906,0.0,1.0,0.0,1.0,0.0
CH_L_292a,6-16,6,16,0.47030242031723757,68,-0.06341474293705261,0.041046791469070205,0.4229790694600674,-0.047223268320795334,0.37523122488004046,40928,15348,43486,17906,0.0,0.0,0.0,1.0,0.0
CH_L_292a,7-12,7,12,0.5207903772346845,139,-0.10195784202117417,0.03136908730603575,0.520228015581058,-0.14229940788654954,0.24534928684236837,30696,17906,33254,20464,0.0,0.0,1.0,0.0,0.0
CH_L_292a,7-13,7,13,0.6001848309599985,131,-0.087625203605787,0.03402630955620133,0.5033375906952458,-0.1247249305198173,0.3690682430003031,33254,17906,35812,20464,0.0,0.0,1.0,0.0,0.0
CH_L_292a,7-14,7,14,0.6418935617127958,144,-0.061242597374450404,0.043263446221350865,0.4532164547975067,-0.08803494857134014,0.3755452115033695,35812,17906,38370,20464,0.0,0.0,0.0,0.0,0.0
CH_L_292a,7-15,7,15,0.6714317369588353,134,-0.0509515854028502,0.05519803770243571,0.4320885484542172,-0.056313788735970705,0.3426106408519182,38370,17906,40928,20464,1.0,1.0,0.0,1.0,0.0
CH_L_292a,7-16,7,16,0.678907573747958,98,-0.07912324922344001,0.036771424187379054,0.4734188653347114,-0.08115317200213297,0.2436866493264973,40928,17906,43486,20464,0.0,0.0,0.0,0.0,0.0
CH_L_293a,10-14,10,14,0.8693183418542536,60,-0.09159848943350742,0.2390824171454419,0.37236132348831114,0.0014441419366383083,0.26965334759318443,34160,24400,36600,26840,0.0,0.0,0.0,0.0,0.0
CH_L_293a,10-15,10,15,0.88698371810129,51,-0.09342150119128212,0.1566194513609693,0.41636578638941,-0.013943708341867313,0.2801004699987084,36600,24400,39040,26840,0.0,0.0,1.0,0.0,0.0
CH_L_293a,10-16,10,16,0.7647659227094121,48,-0.06138835632138142,0.2688126037378019,0.3583161803034387,0.0380993358074713,0.3329854131910454,39040,24400,41480,26840,0.0,0.0,0.0,1.0,1.0
CH_L_293a,5-14,5,14,0.7017308774994877,121,-0.0933524292408373,0.12430957947784659,0.43307354626961925,-0.05746581536490294,0.2657353584883894,34160,12200,36600,14640,0.0,0.0,1.0,0.0,0.0
CH_L_293a,5-15,5,15,0.7458696766336258,123,-0.042012988931628935,0.24508873195054612,0.35479297327652276,0.017718576558763223,0.3294216582714564,36600,12200,39040,14640,1.0,0.0,0.0,0.0,1.0
CH_L_293a,5-16,5,16,0.8944188611577795,188,-0.047673490019481755,0.29081253857570244,0.32477117373646863,0.0507397337293258,0.31837750381319485,39040,12200,41480,14640,1.0,1.0,0.0,1.0,0.0
CH_L_293a,5-17,5,17,0.8608220171367759,182,-0.058557883130714465,0.2734707266682161,0.3420894313169835,0.024256405762099295,0.3085855076060694,41480,12200,43920,14640,0.0,1.0,0.0,0.0,0.0
CH_L_293a,5-18,5,18,0.9044246205782307,145,-0.06292164441046037,0.25055280868928614,0.33462564836892256,0.024180238461351297,0.2889198669804701,43920,12200,46360,14640,0.0,0.0,0.0,0.0,0.0
CH_L_293a,6-14,6,14,0.7224790944572016,162,-0.04876277294098143,0.2684286546039868,0.3418020997321506,0.01839078488701759,0.33667869648874305,34160,14640,36600,17080,1.0,0.0,0.0,0.0,1.0
CH_L_293a,6-15,6,15,0.7310341456235862,186,-0.05384564590439456,0.2590798208151344,0.35424539201273236,0.014413427366026813,0.32915798417772635,36600,14640,39040,17080,0.0,0.0,0.0,0.0,1.0
CH_L_293a,6-16,6,16,0.8838622462021647,180,-0.055728460813187476,0.251792281081888,0.3399548973486103,0.01655215452146607,0.28375173596759146,39040,14640,41480,17080,0.0,0.0,0.0,0.0,0.0
CH_L_293a,6-17,6,17,0.9077510245008393,189,-0.06352117797358735,0.24699720107299136,0.3614883865438485,0.012602714728468835,0.2703409181348871,41480,14640,43920,17080,0.0,0.0,0.0,0.0,0.0
CH_L_293a,6-18,6,18,0.9081366664864711,142,-0.051603284146191815,0.27850503201650945,0.32667879820682305,0.04225662726902724,0.25155516054130833,43920,14640,46360,17080,1.0,1.0,0.0,1.0,0.0
CH_L_293a,7-13,7,13,0.8868880060148728,40,-0.06626152015526052,0.24481224595119294,0.36421943529509376,0.04654011637796561,0.2803014402813688,31720,17080,34160,19520,0.0,0.0,0.0,1.0,0.0
CH_L_293a,7-14,7,14,0.8982090089326549,186,-0.06762119191991167,0.2742474624956945,0.3304032417004987,0.027934311206981477,0.28593126757702264,34160,17080,36600,19520,0.0,1.0,0.0,0.0,0.0
CH_L_293a,7-15,7,15,0.8875963115924264,171,-0.07088829079186262,0.19809600589507967,0.37494621681784684,-0.007618097579019391,0.2970026225724749,36600,17080,39040,19520,0.0,0.0,0.0,0.0,0.0
CH_L_293a,7-16,7,16,0.8583749638319896,187,-0.06600388586557497,0.28451753410821085,0.34952673601879425,-0.010040162752217653,0.302681719261311,39040,17080,41480,19520,0.0,1.0,0.0,0.0,0.0
CH_L_293a,7-17,7,17,0.8599708448109348,187,-0.060945854193659305,0.26381120015685944,0.35276938566092375,0.006099459143795952,0.29758240915269585,41480,17080,43920,19520,0.0,0.0,0.0,0.0,0.0
CH_L_293a,7-18,7,18,0.8130736970634639,146,-0.0402851533039006,0.31135870412660455,0.3216490070157441,0.04192816954082098,0.3189609265841122,43920,17080,46360,19520,1.0,1.0,0.0,1.0,0.0
CH_L_293a,8-14,8,14,0.9332410392143493,189,-0.08781492156503405,0.1934612369388562,0.4060726370313027,-0.025720082487530722,0.25119887809205543,34160,19520,36600,21960,0.0,0.0,1.0,0.0,0.0
CH_L_293a,8-15,8,15,0.8788043297230748,168,-0.08002945884159855,0.19978648590640907,0.386579758228279,-0.016798717900680066,0.29188804883729164,36600,19520,39040,21960,0.0,0.0,1.0,0.0,0.0
CH_L_293a,8-16,8,16,0.8681503846782131,191,-0.058234254708461976,0.2805701852918089,0.32928990569926914,0.023568848304784878,0.31288198628045044,39040,19520,41480,21960,0.0,1.0,0.0,0.0,0.0
CH_L_293a,8-17,8,17,0.7722806812239643,174,-0.05436115589742637,0.26420254702251444,0.3278049421094268,0.036597549700630866,0.35756065809946924,41480,19520,43920,21960,0.0,0.0,0.0,1.0,1.0
CH_L_293a,8-18,8,18,0.3562906344159114,156,-0.049399879281778844,0.14812951852549455,0.4310186062940048,-0.04510098869684592,0.43494625008684384,43920,19520,46360,21960,1.0,0.0,1.0,0.0,1.0
CH_L_293a,9-14,9,14,0.8496028760778994,183,-0.0860628532027717,0.1817559120532197,0.42362527052753485,-0.03668419519161092,0.2949800304423341,34160,21960,36600,24400,0.0,0.0,1.0,0.0,0.0
CH_L_293a,9-15,9,15,0.8805387678285805,191,-0.08313628547622778,0.17431538360545032,0.40843335157749366,-0.0262369101582475,0.28022844156142995,36600,21960,39040,24400,0.0,0.0,1.0,0.0,0.0
